,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7180,37176237,Maison de ville moderne  100 m2 avec jardin,43951028,Luc,Bordeaux,Caudran,44.84618,-0.6056699999999999,Entire home/apt,95,4,1,2019-08-25,0.04,1,0
7181,37181792,Ch+SDB privé+p'tit déj /25mn Bordeaux/10m Merignac,279795342,Delphine,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89233,-0.73455,Private room,29,1,43,2020-03-11,1.85,1,45
7182,37200910,BLANQUEFORT.  Appartement disposant  3 chambres,128750702,Armando,Blanquefort,Blanquefort,44.9076,-0.63741,Private room,45,2,4,2019-07-29,0.17,1,0
7184,37207110,Private room Bordeaux Sainte Croix.,1877847,Vincent,Bordeaux,Bordeaux Sud,44.83103,-0.56013,Private room,38,1,20,2020-02-01,0.87,2,4
7186,37213609,Private Bedroom Mérignac Centre,72624018,Emira,Merignac,Centre ville (Merignac),44.83889,-0.64825,Private room,30,30,7,2020-07-05,0.3,2,103
7187,37231689,Chambre cosy centre de Bordeaux + parking,60188491,Virginie,Bordeaux,Centre ville (Bordeaux),44.84377,-0.58107,Private room,40,1,6,2020-09-18,0.27,1,0
7188,37233550,"T2 -Cité du vin, proche tramway et centre ville",62218451,Angélique,Bordeaux,Bordeaux Maritime,44.86638,-0.5506800000000001,Entire home/apt,45,3,2,2019-10-06,0.09,1,0
7189,37234510,"Chambre privée, échoppe Bordelaise, piscine",2700072,Rémi,Merignac,Arlac,44.82342,-0.6168399999999999,Private room,49,2,17,2019-10-07,0.73,1,35
7190,37249358,Have good rest in the cat's room !,14796290,Odile,Bordeaux,Bordeaux Sud,44.83249,-0.56274,Private room,45,2,11,2020-01-30,0.48,2,186
7191,37250303,Canapé lit au cœur des chartrons,25461869,Antoine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85241,-0.5698,Shared room,25,1,38,2020-03-16,1.67,1,0
7192,37266712,Charmant duplex tout équipé Jardin Public,2807280,Laura,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.847809999999996,-0.58045,Entire home/apt,60,2,3,2019-11-17,0.13,1,0
7195,37275369,Bel Appartement avec terrasses - centre historique,97077531,Alexia,Bordeaux,Centre ville (Bordeaux),44.841440000000006,-0.57672,Entire home/apt,140,3,15,2020-06-22,0.65,1,2
7196,37275816,Chambre privée au cœur des Chartrons,93096765,Nicolas,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85172,-0.57098,Private room,43,2,20,2020-02-15,0.88,1,58
7199,37286318,Charmant duplex dans le centre de Bordeaux,146619680,Marion,Bordeaux,Centre ville (Bordeaux),44.83895,-0.59849,Entire home/apt,62,2,30,2019-08-25,1.3,1,6
7200,37288023,Chambre privée à Villenave d'Ornon,46313132,Jacob,Villenave-d'Ornon,Villenave-d'Ornon,44.7632,-0.58707,Private room,30,1,1,2019-11-30,0.05,1,178
7201,37289245,Chambre Merignac Capeyron,4138505,Sélanie,Merignac,Capeyron,44.85461,-0.65298,Private room,25,2,35,2020-11-13,1.49,1,101
7202,37290641,Appartement Charmant Cauderan,280405816,Maxime,Bordeaux,Centre ville (Bordeaux),44.8414,-0.57209,Entire home/apt,95,1,5,2019-08-11,0.21,1,0
7203,37292266,Joli studio du centre ville au bord de la rivière,251270011,艳慧,Bordeaux,Bordeaux Sud,44.83153,-0.55993,Entire home/apt,58,2,68,2019-10-09,2.95,2,0
7204,37302161,"Appartement tout équipé, résidence avec piscine.",18078188,Olivier,Bordeaux,Bordeaux Maritime,44.86299,-0.5596399999999999,Entire home/apt,88,2,15,2021-04-05,0.64,3,136
7205,37306017,2 pièces lumineux en plein coeur de Bordeaux,12996830,Pierre-Antoine,Bordeaux,Centre ville (Bordeaux),44.83992,-0.5737,Entire home/apt,80,3,17,2021-03-01,0.74,1,339
7206,37313814,Chambre privée cosy - Chartrons & bassin à flots,18078188,Olivier,Bordeaux,Bordeaux Maritime,44.862840000000006,-0.55793,Private room,42,1,4,2020-09-14,0.18,3,46
7207,37314932,Charmant appartement 60m2 avec terrasse,21789887,Sophyane,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86102,-0.5724899999999999,Entire home/apt,100,3,1,2019-08-24,0.04,1,0
7208,37339726,Chambre au calme avec un chat,10810085,Chantal,Merignac,Capeyron,44.8486,-0.64428,Private room,35,1,8,2020-10-05,0.38,2,204
7209,37343537,Chambre privative tout confort dans Bordeaux,281331392,Alicia,Bordeaux,Bordeaux Maritime,44.85804,-0.56126,Private room,35,2,10,2021-06-18,0.44,1,0
7210,37345624,Cozy apartment with Parking and Bike room,99997195,Rym,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85761,-0.5905,Entire home/apt,64,2,14,2020-08-26,0.62,1,51
7211,37347015,Studio design lumineux Bordeaux,26908148,Romsi,Bordeaux,Nansouty - Saint Gens,44.82131,-0.57675,Entire home/apt,48,2,7,2020-01-23,0.3,1,0
7212,37347118,Charmante maison à proximité de Bordeaux,281363597,Stephanie,Gradignan,Gradignan,44.77612,-0.5957899999999999,Entire home/apt,113,6,3,2021-05-17,0.27,1,206
7213,37347197,Chambre et petit dej proche gare,20551649,Juliane,Bordeaux,Bordeaux Sud,44.81658,-0.55658,Private room,35,2,1,2019-12-08,0.05,2,87
7214,37351175,Hyper Centre: Duplex vue sur les toits de Bordeaux,1988921,Clémence,Bordeaux,Centre ville (Bordeaux),44.83983,-0.57034,Entire home/apt,91,3,11,2020-08-21,0.49,1,142
7215,37352630,"Le Faubourg, charmant duplex pour 4 avec parking!",164626639,Virginie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85178,-0.5727399999999999,Entire home/apt,126,1,8,2019-09-22,0.34,28,311
7216,37356047,Studio très lumineux  proche de toutes commodités,67317110,Isabelle,Bruges,Bruges,44.881009999999996,-0.6208199999999999,Entire home/apt,55,1,97,2021-06-13,7.05,2,130
7217,37361614,Chambre Calme à deux pas de Bordeaux,51798244,Gwena,Pessac,Arago-La Chataigneraie,44.79355,-0.65235,Private room,40,6,7,2019-12-22,0.3,1,179
7218,37363975,Appartement centre ville Bordeaux,112819895,Sabrina,Bordeaux,Centre ville (Bordeaux),44.84839,-0.58295,Entire home/apt,50,3,11,2019-09-14,0.48,1,0
7220,37379860,Appartement charmant près de Bordeaux avec jardin.,281653644,Stephen,Parempuyre,Parempuyre,44.943090000000005,-0.5928,Entire home/apt,100,2,1,2019-08-25,0.04,1,0
7221,37381180,Joli T2 avec cour extérieure et piscine,32147511,Marie,Bouliac,Bouliac,44.820840000000004,-0.51499,Entire home/apt,70,4,11,2019-12-26,0.56,1,0
7222,37386530,Studio à 15 minutes de la gare de Bordeaux,281723002,Roxane,Talence,Talence,44.79976,-0.59565,Entire home/apt,30,5,14,2020-07-29,0.61,1,13
7223,37386955,Au coeur des Chartrons,83309997,Oih,Bordeaux,Bordeaux Maritime,44.85982,-0.55923,Private room,25,1,3,2020-03-08,0.18,1,0
7224,37398655,T3 65m2 hyper-centre historique de Bordeaux,27068087,Nathan,Bordeaux,Centre ville (Bordeaux),44.83982,-0.57095,Entire home/apt,84,2,5,2020-10-18,0.44,2,0
7225,37398942,Chambre dans T3 Hyper-centre historique Bordeaux,27068087,Nathan,Bordeaux,Centre ville (Bordeaux),44.84135,-0.57293,Private room,45,3,7,2020-12-20,0.31,2,39
7226,37407619,Chambre privée à 40 minutes de l’ocean,51628332,Valerianne,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.88852,-0.69916,Private room,23,1,4,2020-03-12,0.17,1,0
7227,37411853,T2 de charme au cœur de Bordeaux,7714941,Tarik,Bordeaux,Bordeaux Sud,44.8334,-0.57387,Entire home/apt,70,3,70,2019-08-14,3.02,1,333
7228,37413099,Appartement T3 lumineux à Merignac,80752825,Alain,Merignac,Bourran,44.84133,-0.63194,Entire home/apt,88,2,44,2020-08-23,1.89,1,130
7229,37413947,Bordeaux/Échoppe Bordelaise vieux lormont,16007268,Elodie,Lormont,Lormont,44.87695,-0.5251899999999999,Entire home/apt,106,4,3,2020-08-07,0.13,1,0
7230,37414076,Appartement de standing au Coeur de Bordeaux,69479505,Cyril,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85333,-0.56901,Entire home/apt,80,14,2,2020-09-06,0.19,1,324
7231,37414899,Appartement dans résidence calme,44813044,Clémence,Bgles,Bgles,44.799859999999995,-0.5579,Entire home/apt,49,2,13,2020-02-02,0.56,1,0
7232,37416327,Cozy home,282018497,Roman,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83291,-0.5839300000000001,Entire home/apt,100,2,2,2019-11-24,0.09,1,0
7233,37416873,Appartement 45 m2 très lumineux centre ville,251698608,Camille,Bordeaux,Centre ville (Bordeaux),44.84483,-0.58635,Entire home/apt,70,3,6,2019-08-06,0.26,1,0
7234,37424274,"Bordeaux downtown, pool access",38475108,Anne-Lise,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.834509999999995,-0.58653,Entire home/apt,50,2,157,2019-10-24,6.7,1,304
7235,37428769,Calme et tranquilité,282215602,Max,Eysines,Eysines,44.8906,-0.64328,Entire home/apt,38,4,19,2019-10-25,0.82,1,351
7236,37438924,Appartement terrasse au pied du jardin public,69786587,Florence,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84938,-0.5819300000000001,Entire home/apt,260,2,21,2019-10-27,0.98,1,340
7237,37442738,T2 lumineux au coeur des Chartrons,131787524,Alizée,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.854,-0.56868,Entire home/apt,55,2,8,2020-01-12,0.35,1,0
7238,37450548,Indépendance 40m2 à 5 minute du centre ville.,282402689,Patricia,Bordeaux,La Bastide,44.85045,-0.53791,Entire home/apt,52,1,11,2019-11-03,0.48,1,169
7239,37456500,Grand appartement familial hyper centre Bordeaux,3166562,Gwen & Julien,Bordeaux,Centre ville (Bordeaux),44.83695,-0.57111,Entire home/apt,120,4,7,2020-01-01,0.3,1,179
7240,37457510,Studio Duplex mezzanine BDX centre,251270011,艳慧,Bordeaux,Bordeaux Sud,44.83174,-0.5613,Entire home/apt,65,1,73,2019-11-14,3.21,2,0
7241,37468692,studio d'hôtes climatisé,150280435,Laurent,Floirac,Floirac,44.83318,-0.53987,Entire home/apt,70,2,31,2019-11-04,1.33,1,355
7243,37479660,"CHARMING APARTMENT FOR 4 PEOPLE, CLOSE TO THE CENTRE OF BORDEAUX.",281076206,Laurence,Bordeaux,Bordeaux Sud,44.828559999999996,-0.57255,Entire home/apt,90,2,1,2019-08-19,0.04,1,176
7244,37482637,Coquette chambre en plein centre.,282766423,Anna,Bordeaux,Bordeaux Sud,44.83265,-0.56709,Private room,36,1,67,2019-10-02,2.88,1,176
7245,37486477,Petit coin de paradis dans Bordeaux,7030224,Emilie,Bordeaux,Nansouty - Saint Gens,44.8228,-0.57497,Entire home/apt,120,2,13,2019-12-01,0.57,1,150
7246,37487018,Appartement d’artistes,56048409,Sylvain,Bordeaux,Bordeaux Sud,44.82372,-0.56087,Private room,50,5,8,2019-10-14,0.35,1,96
7247,37489614,La p'tite maison,217210549,Ida,Pessac,Nos,44.81264,-0.6389600000000001,Private room,25,20,9,2020-09-05,0.4,2,44
7248,37495913,REZ DE JARDIN PISCINE AU JARDIN PUBLIC,8735717,Laura,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85009,-0.5832,Entire home/apt,250,3,11,2020-10-12,1.03,4,208
7249,37509612,T3 Saint-Michel,41181251,Apolline,Bordeaux,Bordeaux Sud,44.83429,-0.56931,Entire home/apt,80,2,3,2019-08-18,0.13,1,0
7251,37522419,Bordeaux joli T2 45m2 balcon 4pers parking gratuit,216997350,Arnaud,Bordeaux,La Bastide,44.84782,-0.54318,Entire home/apt,60,1,15,2019-09-23,0.64,1,0
7252,37525591,Chambre à 2 pas de Bordeaux petit déj compris,283333700,Elisabeth,Cenon,Gambetta-Mairie-Lissandre,44.85772,-0.53447,Private room,35,1,17,2020-08-18,0.73,1,0
7253,37527248,Location appartement Lormont,282097168,Adam,Lormont,Lormont,44.86963,-0.51342,Entire home/apt,70,5,4,2020-03-14,0.24,1,126
7254,37537820,Apartment with garden - Bordeaux Sainte Croix.,1877847,Vincent,Bordeaux,Bordeaux Sud,44.83135,-0.56062,Entire home/apt,55,2,5,2019-10-07,0.23,2,0
7255,37545355,Appartement de Charmes,210866121,Nathalie,Bordeaux,Centre ville (Bordeaux),44.83808,-0.56922,Entire home/apt,90,2,6,2019-11-25,0.33,1,345
7256,37548712,Appartement lumineux sur les quais,47874459,Sébastien,Bordeaux,Bordeaux Sud,44.83171,-0.56004,Entire home/apt,90,2,6,2020-08-15,0.26,1,0
7257,37551416,Ma petite Chambre en centre ville,11421872,Anne Laure,Bordeaux,Nansouty - Saint Gens,44.82727,-0.5766600000000001,Private room,20,1,5,2019-08-23,0.22,2,0
7258,37552149,Maison accueillante avec jardin 15 min de Bordeaux,71076230,Laetitia,Carbon-Blanc,Carbon-Blanc,44.89873,-0.5062399999999999,Entire home/apt,100,2,6,2020-01-02,0.26,1,0
7259,37556438,Apparemment atypique  dans le centre de Bordeaux,220001597,Gaëlle,Bordeaux,Nansouty - Saint Gens,44.822829999999996,-0.57034,Entire home/apt,40,1,7,2019-09-28,0.31,1,0
7260,37561016,Appartement centre ville Bordeaux,283731096,Guillaume,Bordeaux,Bordeaux Sud,44.834920000000004,-0.56958,Entire home/apt,55,2,6,2019-10-23,0.26,1,0
7261,37581819,Logement Complet -Cité du vin - Terrasse et jardin,84440847,Sophie,Bordeaux,Bordeaux Maritime,44.86272,-0.5634600000000001,Entire home/apt,65,1,1,2019-10-01,0.05,2,0
7262,37593786,La Chambre de Jean,145119146,Alfred,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83292,-0.57875,Private room,126,1,1,2021-05-02,0.43,10,321
7264,37593810,Chambre Pey Berland,145119146,Alfred,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83466,-0.57731,Private room,134,1,2,2021-02-14,0.12,10,326
7265,37599852,Grande maison Bordeaux centre avec petit jardin,94734268,Stéphane,Bordeaux,Centre ville (Bordeaux),44.839209999999994,-0.59142,Entire home/apt,200,1,6,2020-08-23,0.5,1,69
7266,37599918,Bel Appt avec terrasse à Talence,139516925,Barbie&Mouss,Talence,Talence,44.79302,-0.58319,Entire home/apt,60,2,16,2019-09-15,0.7,1,36
7267,37611012,Bel appartement 60m² Mérignac proche Bordeaux,167191600,Rindra Et Alexis,Merignac,Capeyron,44.84848,-0.64652,Entire home/apt,80,1,5,2019-11-01,0.22,1,0
7268,37613250,Maison Bordeaux Centre - Cité du vin,102343264,Clem,Bordeaux,Bordeaux Maritime,44.86842,-0.54798,Entire home/apt,200,2,1,2020-01-01,0.05,1,62
7269,37614111,La vie de Château !!,174363089,Ermelinda,Carbon-Blanc,Carbon-Blanc,44.90675,-0.49638999999999994,Entire home/apt,55,4,21,2021-06-17,0.91,3,323
7270,37616096,"T3 Rive droite, 10 min du centre",138738593,Capucine,Bordeaux,La Bastide,44.84557,-0.5475300000000001,Entire home/apt,63,5,14,2019-10-25,0.68,1,22
7271,37621860,Joli appartement au centre de Bordeaux,125180265,Irene,Bordeaux,Nansouty - Saint Gens,44.821659999999994,-0.57705,Entire home/apt,55,1,18,2019-09-15,0.78,1,189
7272,37624329,Charmant studio indépendant dans maison au calme.,57786304,Aude,Bordeaux,Caudran,44.84474,-0.61773,Entire home/apt,73,2,54,2019-09-17,2.36,1,13
7273,37630753,"Maison avec jardin, idéale couple avec enfants",40890906,Raphaelle,Merignac,La Glacire,44.83305,-0.6157699999999999,Entire home/apt,65,2,10,2020-02-23,0.43,1,0
7275,37646311,Petit appartement 10 minutes de bordeaux à vélo,70625145,Sophie,Floirac,Floirac,44.82696,-0.53255,Entire home/apt,57,1,33,2021-07-05,1.42,3,315
7276,37657025,Studio confort équipé,284557658,Ravane,Lormont,Lormont,44.87708,-0.52665,Entire home/apt,45,1,1,2019-08-19,0.04,1,0
7277,37673233,Charmant duplex lumineux au cœur de Saint Michel ☀️,321162574,Coralie,Bordeaux,Bordeaux Sud,44.83388,-0.56935,Entire home/apt,60,2,68,2021-07-02,3.0,12,83
7279,37681767,Gold triangle of Bordeaux...1 Bedroom + bath+wc,235489859,Pascal,Bordeaux,Centre ville (Bordeaux),44.84169,-0.56995,Private room,53,1,9,2019-09-28,0.4,2,255
7280,37683406,Chic et cosy appartement quartier Saint-Genès.,284743760,Arnaud,Bordeaux,Nansouty - Saint Gens,44.81736,-0.57524,Entire home/apt,107,2,14,2019-11-19,0.61,1,357
7281,37683555,T2 quartier Saint Pierre - Bordeaux,126061942,Cécile,Bordeaux,Centre ville (Bordeaux),44.83808,-0.56863,Entire home/apt,67,3,20,2019-09-22,0.87,2,0
7282,37683988,Appartement lumineux de 3 pièces,284798833,Véronique,Cenon,Plaisance-Loret-Maregue,44.848259999999996,-0.50913,Entire home/apt,40,2,44,2020-01-15,1.93,1,0
7283,37685538,Souplex Bordeaux Centre,226436029,Mathis,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83238,-0.58481,Entire home/apt,60,1,8,2019-10-27,0.38,1,0
7285,37710199,Charmant 2 pièces à 2 pas du Jardin Public !,127565229,Sylvaine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85228,-0.5858300000000001,Entire home/apt,75,2,16,2019-10-20,0.71,1,363
7286,37711860,"Appartement 60m2 + terrasse , au cœur de Bordeaux",17966309,Marine,Bordeaux,Centre ville (Bordeaux),44.83613,-0.5727300000000001,Entire home/apt,120,2,16,2019-10-07,0.71,1,0
7287,37713058,Chambre indépendante sur jardin en plein Bordeaux,19915983,Anna,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83232,-0.57892,Private room,41,1,30,2020-08-09,1.3,1,16
7290,37736806,"Grande chartreuse, 220 m², centre, jardin, piscine",6947513,Vincent,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85758,-0.59022,Entire home/apt,240,4,16,2021-05-24,0.75,1,318
7291,37747761,Grand studio,49883804,Carine,Villenave-d'Ornon,Villenave-d'Ornon,44.78927,-0.56933,Entire home/apt,58,3,3,2021-06-18,0.13,2,93
7292,37761641,Petit Studio Bordelais,138849245,Edouard Et Appoline,Bordeaux,Nansouty - Saint Gens,44.827709999999996,-0.57622,Entire home/apt,37,4,28,2020-03-14,1.32,1,0
7293,37762645,Chambre calme avec vue sur piscine,271988577,Katia,Pessac,Le Monteil,44.8116,-0.66559,Private room,40,2,1,2019-09-14,0.05,1,364
7294,37768414,Appt T2 calme 15 min centre ville Bordeaux et gare,103310790,Elsie,Talence,Talence,44.812870000000004,-0.57914,Entire home/apt,40,2,7,2019-09-13,0.32,1,0
7295,37771265,Chambre d'exception avec SDB privée,285621397,Valérie,Gradignan,Gradignan,44.76507,-0.63926,Private room,120,1,8,2021-03-14,0.35,1,146
7296,37772556,Grand appartement 100m2 (T3) en plein cœur de Bdx,66574106,Ulrich,Bordeaux,Centre ville (Bordeaux),44.83641,-0.5745399999999999,Entire home/apt,100,2,29,2020-07-02,1.27,1,62
7297,37773742,Bohème,285701168,Betty,Merignac,Les Eyquems,44.83235,-0.6492600000000001,Entire home/apt,42,1,232,2021-02-25,10.09,1,14
7298,37779346,"Chambre privée, proche transports et centre ville",65638411,Anna,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83532,-0.60111,Private room,50,1,13,2019-09-28,0.58,1,0
7299,37779488,37,232739085,Benounou,Bordeaux,Bordeaux Maritime,44.87135,-0.54932,Private room,37,1,1,2019-08-18,0.04,1,0
7300,37790196,Charmant studio aux portes de Bordeaux,46708992,Arly,Bgles,Bgles,44.80537,-0.57063,Entire home/apt,31,2,3,2019-11-03,0.13,1,0
7301,37791810,Maison tout confort avec piscine,19832139,Christine,Blanquefort,Blanquefort,44.90524,-0.63297,Entire home/apt,130,7,4,2019-09-23,0.18,1,1
7302,37797308,Jolie maison rénovée à 10mn de Bordeaux,6440984,Charlotte,Bassens,Bassens,44.89725,-0.51274,Entire home/apt,90,5,3,2020-03-07,0.15,1,58
7303,37799054,Aux portes de Bordeaux,286052823,Valérie,Cenon,Plaisance-Loret-Maregue,44.84888,-0.50826,Entire home/apt,38,25,10,2019-09-08,0.57,1,29
7304,37801893,Maisonette avec terrasse et jardin,286090244,Martin,Bordeaux,Nansouty - Saint Gens,44.822559999999996,-0.57919,Entire home/apt,45,5,2,2019-08-19,0.11,1,0
7305,37802067,Grand T2  quartier calme / Large quiet appartment,286091105,Thomas,Pessac,Le Vallon-Les Echoppes,44.80873,-0.6250100000000001,Entire home/apt,44,2,3,2020-01-13,0.13,1,0
7306,37807721,"Boat ""LOVE BOAT"" - vintage yacht",286148017,Dominique,Bordeaux,Bordeaux Maritime,44.86838,-0.55496,Entire home/apt,143,1,88,2020-09-24,3.85,1,0
7307,37808000,Private Double Bedroom Mérignac centre,72624018,Emira,Merignac,Beaudsert,44.84003,-0.68594,Private room,35,28,3,2019-09-30,0.19,2,350
7308,37822883,Bordeaux hyper centre très calme et lumineux.,236354833,Isabelle,Bordeaux,Centre ville (Bordeaux),44.84475,-0.57925,Entire home/apt,89,2,1,2019-10-30,0.05,1,65
7309,37824310,Charmante maison et son jardin dans Bordeaux,270215524,Philippe,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83082,-0.5814,Entire home/apt,160,2,2,2020-03-03,0.09,1,0
7310,37827044,Charmant petit T2 quartier des Chartrons,22647066,Margaux,Bordeaux,Bordeaux Maritime,44.85992,-0.56845,Entire home/apt,60,2,8,2019-09-20,0.36,1,0
7311,37837025,Chambre cosy Bordeaux,8308867,Cathy,Bordeaux,Bordeaux Sud,44.81815,-0.54699,Private room,25,2,3,2019-09-23,0.13,2,0
7312,37846702,L'APPART,285243546,Boun,Cenon,Gambetta-Mairie-Lissandre,44.85569,-0.5352100000000001,Private room,85,1,28,2019-12-21,1.22,1,0
7313,37851012,Charming studio in the center,274198985,Fiona,Bordeaux,Centre ville (Bordeaux),44.83925,-0.56966,Entire home/apt,48,1,5,2019-09-25,0.22,1,0
7314,37853454,Appartement entièrement rénové,286627147,Priscilla,Bruges,Bruges,44.88582,-0.61397,Private room,45,2,1,2019-09-25,0.05,1,140
7315,37856829,"Bel appartement à 200 m du pont de pierre, parking",44328011,Ludovic,Bordeaux,La Bastide,44.8432,-0.56172,Entire home/apt,100,4,6,2021-05-16,0.29,1,19
7316,37870227,Studio Neuf tout équipé !,90984932,Brice,Villenave-d'Ornon,Villenave-d'Ornon,44.780409999999996,-0.5721,Private room,50,1,103,2020-07-30,4.49,1,101
7317,37871158,Bel appartement avec balcon,101722647,Philippine,Le Bouscat,Le Bouscat,44.86161,-0.5886100000000001,Entire home/apt,53,2,5,2019-09-23,0.26,1,9
7318,37872777,Studio atypique dans l'hyper-centre de Bordeaux,163070756,Aïda,Bordeaux,Centre ville (Bordeaux),44.83735,-0.57527,Entire home/apt,50,1,4,2019-09-16,0.18,1,0
7319,37878034,"Duplex du port , centre ville",17241106,Anthony,Bordeaux,Bordeaux Sud,44.826570000000004,-0.55953,Entire home/apt,130,1,2,2019-10-27,0.09,2,365
7321,37883244,"Appartement Blanquefort 
3 lits",16276100,Patricia,Blanquefort,Blanquefort,44.90631,-0.63854,Entire home/apt,87,2,8,2021-07-01,0.35,4,338
7323,37908109,chambre de FLEURETTE,276244950,Genevieve,Carbon-Blanc,Carbon-Blanc,44.91596,-0.5009100000000001,Private room,50,1,1,2019-09-15,0.05,2,3
7325,37925887,Maison + jardin,40102408,Marie,Bgles,Bgles,44.798840000000006,-0.5623600000000001,Entire home/apt,40,1,4,2019-09-26,0.18,1,0
7327,37941774,Appartement de charme Bordelais Centre/Gambetta,195870940,ISIdoor,Bordeaux,Centre ville (Bordeaux),44.8403,-0.57907,Entire home/apt,74,2,2,2019-08-31,0.09,12,0
7328,37942155,Bel Appartement équipé plein centre +parking privé,195870940,ISIdoor,Bordeaux,Bordeaux Sud,44.834540000000004,-0.56967,Entire home/apt,91,2,4,2019-09-06,0.18,12,0
7329,37942623,Joli Appartement // Hypercentre // Grosse Cloche,195870940,ISIdoor,Bordeaux,Centre ville (Bordeaux),44.83573,-0.5720000000000001,Entire home/apt,68,2,6,2020-03-11,0.28,12,0
7330,37943912,Appartement grande terasse en centre ville,178663283,Claire,Bordeaux,Bordeaux Sud,44.83058,-0.57425,Entire home/apt,60,5,3,2020-03-19,0.16,1,0
7331,37953224,Studio proche de la Victoire,118854602,Ced,Bordeaux,Nansouty - Saint Gens,44.82612,-0.57611,Entire home/apt,56,1,52,2020-10-12,2.33,1,65
7332,37961244,Appartement T2 proche Arena et Bordeaux centre,31164450,Adeline,Floirac,Floirac,44.82762,-0.5324800000000001,Entire home/apt,52,2,6,2019-10-09,0.27,1,0
7333,37974605,"Train Station & tramway @ 1 min, A/C, view",181560458,Stephane,Bordeaux,Bordeaux Sud,44.82653,-0.5593100000000001,Entire home/apt,71,2,38,2020-08-20,1.78,1,51
7334,37978539,Bienvenue chez moi! Couchage dans mon appartement,44328958,Alexandra,Talence,Talence,44.81646,-0.60359,Private room,20,1,60,2020-08-05,2.67,1,140
7335,37980899,Chambre à Nansouty dans maison de ville,93842163,Nadia,Bordeaux,Nansouty - Saint Gens,44.81828,-0.5728300000000001,Private room,42,1,40,2021-06-17,1.86,4,46
7336,37983645,GuestReady - Beautiful Apartment near Train Station,402191311,GuestReady,Bordeaux,Bordeaux Sud,44.82953,-0.56963,Entire home/apt,95,2,66,2019-12-05,2.93,28,156
7337,37987243,Logement de type F2 (secteur Fondaudège),288078007,Sharon,Bordeaux,Centre ville (Bordeaux),44.84816,-0.58816,Entire home/apt,49,5,51,2020-09-19,2.27,1,38
7338,37987707,chambre contemporaine avec accés piscine,288086703,Nelly,Merignac,Arlac,44.82107,-0.6202300000000001,Private room,39,2,2,2019-09-12,0.09,1,0
7339,37988791,Maison à Mérignac proche Bordeaux,491797,Pierre,Merignac,Bourran,44.84534,-0.63659,Entire home/apt,115,5,1,2019-12-28,0.05,1,0
7341,37993581,Grenier Sainte-Croix / The Loft Sainte-Croix,75889254,Dominique,Bordeaux,Bordeaux Sud,44.83197,-0.56302,Entire home/apt,100,5,6,2019-09-28,0.27,1,0
7343,38007208,Agréable maison à Blanquefort,74283143,Julie,Blanquefort,Blanquefort,44.91646,-0.63894,Entire home/apt,75,2,7,2020-08-08,0.32,1,104
7344,38009728,"Charmant T4 lumineux au cœur de Bordeaux,Victoire",288326841,Guillaume,Bordeaux,Nansouty - Saint Gens,44.82711,-0.57575,Entire home/apt,75,30,6,2019-09-21,0.27,1,204
7345,38011859,Appartement Camstel Bordeaux - Quai de la monnaie,195235792,Estelle,Bordeaux,Bordeaux Sud,44.83554,-0.56463,Entire home/apt,226,2,35,2019-12-31,1.62,1,291
7346,38030614,AUBERGE HOSTEL20 BORDEAUX CHARTRONS,288567234,Patrick,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85476,-0.56901,Hotel room,25,1,103,2020-01-26,4.55,3,361
7347,38036686,Studio 30m2 Talence centre quartier calme,46766806,Nadege,Talence,Talence,44.81433,-0.59111,Entire home/apt,55,2,15,2020-08-21,0.67,1,0
7348,38043600,Appartement T3 cosy proche Bordeaux,12570622,Leila,Lormont,Lormont,44.88328,-0.5263,Entire home/apt,75,4,22,2020-08-09,1.06,1,7
7349,38044827,Calme au coeur de bordeaux,36408389,Cathy,Bordeaux,Centre ville (Bordeaux),44.83961,-0.5679,Private room,75,2,16,2020-02-16,0.77,1,64
